canonical_key,is,theme,topic_id,order_id,group_id,category,relic_id,name,official_rarity,official_value,effect,description,unlock,icon_id,icon_url,local_icon,is_special,enroll_id,game_rarity,game_value,game_effect,enabled,notes,params_json,mechanics_json,raw_json,duplicate_count,appears_in,variant_changed,effect_variants,source_ids
湖中神盾,IS6,岁的界园志异,rogue_5,061,3,,rogue_5_relic_legacy_38,湖中神盾,RARE,,护盾值+1；战斗开始时如果拥有护盾值，所有我方单位的最大生命+60%,三十年前，孩童的玩具木盾落入湖中。三十年后，他凿开冰封湖泊，取出盾牌，踏上英雄的旅途。,在多局游戏中累计进入40次界园非战斗节点,rogue_5_relic_legacy_38,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_5_relic_legacy_38.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_5/rogue_5_relic_legacy_38.png,否,,,,,是,,"{""id"":""rogue_5_relic_legacy_38"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_5_relic_legacy_38"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_5_shield""},{""key"":""count"",""value"":1.0,""valueStr"":null}]},{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_3_increaseMaxHPWhenHavingShield""},{""key"":""max_hp"",""value"":0.6,""valueStr"":null}]}]}","{""id"":""rogue_5_relic_legacy_38"",""name"":""湖中神盾"",""description"":""三十年前，孩童的玩具木盾落入湖中。三十年后，他凿开冰封湖泊，取出盾牌，踏上英雄的旅途。"",""usage"":""护盾值+1；战斗开始时如果拥有护盾值，所有我方单位的最大生命+60%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_5_relic_legacy_38"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在多局游戏中累计进入40次界园非战斗节点"",""shortUsage"":null}",4,IS4 / IS5 / IS6 / IS7,否,IS4: 护盾值+1；战斗开始时如果拥有护盾值，所有我方单位的最大生命+60% || IS5: 护盾值+1；战斗开始时如果拥有护盾值，所有我方单位的最大生命+60% || IS6: 护盾值+1；战斗开始时如果拥有护盾值，所有我方单位的最大生命+60% || IS7: 护盾值+1；战斗开始时如果拥有护盾值，所有我方单位的最大生命+60%,IS4:rogue_3_relic_fight_21 | IS5:rogue_4_relic_legacy_158 | IS6:rogue_5_relic_legacy_38 | IS7:rogue_6_relic_legacy_57
湖中神盾,IS7,沉沦者的黑流树海,rogue_6,066,3,,rogue_6_relic_legacy_57,湖中神盾,RARE,,护盾值+1；战斗开始时如果拥有护盾值，所有我方单位的最大生命+60%,三十年前，孩童的玩具木盾落入湖中。三十年后，他凿开冰封湖泊，取出盾牌，踏上英雄的旅途。,,rogue_6_relic_legacy_57,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_legacy_57.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_legacy_57.png,否,,,,,是,,"{""id"":""rogue_6_relic_legacy_57"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_legacy_57"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_6_shield""},{""key"":""count"",""value"":1.0,""valueStr"":null}]},{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_3_increaseMaxHPWhenHavingShield""},{""key"":""max_hp"",""value"":0.6,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_legacy_57"",""name"":""湖中神盾"",""description"":""三十年前，孩童的玩具木盾落入湖中。三十年后，他凿开冰封湖泊，取出盾牌，踏上英雄的旅途。"",""usage"":""护盾值+1；战斗开始时如果拥有护盾值，所有我方单位的最大生命+60%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_legacy_57"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",4,IS4 / IS5 / IS6 / IS7,否,IS4: 护盾值+1；战斗开始时如果拥有护盾值，所有我方单位的最大生命+60% || IS5: 护盾值+1；战斗开始时如果拥有护盾值，所有我方单位的最大生命+60% || IS6: 护盾值+1；战斗开始时如果拥有护盾值，所有我方单位的最大生命+60% || IS7: 护盾值+1；战斗开始时如果拥有护盾值，所有我方单位的最大生命+60%,IS4:rogue_3_relic_fight_21 | IS5:rogue_4_relic_legacy_158 | IS6:rogue_5_relic_legacy_38 | IS7:rogue_6_relic_legacy_57
源石鸢尾花,IS2,傀影与猩红孤钻,rogue_1,145,4,,rogue_1_relic_q06,源石鸢尾花,SUPER_RARE,,希望+6，可携带干员+2,极尽奢华的花朵，剧团长在谢幕时向主演献花的次数寥寥无几。,拥有不小于60点以上希望上限时完成游戏结局,rogue_1_relic_q06,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_1_relic_q06.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_1/rogue_1_relic_q06.png,否,,,,,是,,"{""id"":""rogue_1_relic_q06"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_1_relic_q06"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_1_population""},{""key"":""count"",""value"":6.0,""valueStr"":null}]},{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_1_squad_capacity""},{""key"":""count"",""value"":2.0,""valueStr"":null}]}]}","{""id"":""rogue_1_relic_q06"",""name"":""源石鸢尾花"",""description"":""极尽奢华的花朵，剧团长在谢幕时向主演献花的次数寥寥无几。"",""usage"":""希望+6，可携带干员+2"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_1_relic_q06"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":20,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":""拥有不小于60点以上希望上限时完成游戏结局"",""shortUsage"":null}",6,IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS2: 希望+6，可携带干员+2 || IS3: 希望+6，可携带干员+2 || IS4: 希望+6，可携带干员+2 || IS5: 希望+6，可携带干员+2 || IS6: 希望+6，可携带干员+2 || IS7: 希望+6，可携带干员+2,IS2:rogue_1_relic_q06 | IS3:rogue_2_relic_grace_15 | IS4:rogue_3_relic_legacy_24 | IS5:rogue_4_relic_legacy_23 | IS6:rogue_5_relic_legacy_117 | IS7:rogue_6_relic_legacy_41
源石鸢尾花,IS3,水月与深蓝之树,rogue_2,011,1,,rogue_2_relic_grace_15,源石鸢尾花,SUPER_RARE,,希望+6，可携带干员+2,极尽奢华的花朵，剧团长在谢幕时向主演献花的次数寥寥无几。,拥有不小于60点以上希望上限时完成游戏结局,rogue_2_relic_grace_15,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_grace_15.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_grace_15.png,是,,,,,是,,"{""id"":""rogue_2_relic_grace_15"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_grace_15"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_2_population""},{""key"":""count"",""value"":6.0,""valueStr"":null}]},{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_2_squad_capacity""},{""key"":""count"",""value"":2.0,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_grace_15"",""name"":""源石鸢尾花"",""description"":""极尽奢华的花朵，剧团长在谢幕时向主演献花的次数寥寥无几。"",""usage"":""希望+6，可携带干员+2"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_grace_15"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":""拥有不小于60点以上希望上限时完成游戏结局"",""shortUsage"":null}",6,IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS2: 希望+6，可携带干员+2 || IS3: 希望+6，可携带干员+2 || IS4: 希望+6，可携带干员+2 || IS5: 希望+6，可携带干员+2 || IS6: 希望+6，可携带干员+2 || IS7: 希望+6，可携带干员+2,IS2:rogue_1_relic_q06 | IS3:rogue_2_relic_grace_15 | IS4:rogue_3_relic_legacy_24 | IS5:rogue_4_relic_legacy_23 | IS6:rogue_5_relic_legacy_117 | IS7:rogue_6_relic_legacy_41
源石鸢尾花,IS4,探索者的银凇止境,rogue_3,027,2,,rogue_3_relic_legacy_24,源石鸢尾花,SUPER_RARE,,希望+6，可携带干员+2,极尽奢华的花朵，剧团长在谢幕时向主演献花的次数寥寥无几。,拥有不小于60点以上希望上限时完成游戏结局,rogue_3_relic_legacy_24,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_3_relic_legacy_24.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_3/rogue_3_relic_legacy_24.png,是,,,,,是,,"{""id"":""rogue_3_relic_legacy_24"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_3_relic_legacy_24"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_3_population""},{""key"":""count"",""value"":6.0,""valueStr"":null}]},{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_3_squad_capacity""},{""key"":""count"",""value"":2.0,""valueStr"":null}]}]}","{""id"":""rogue_3_relic_legacy_24"",""name"":""源石鸢尾花"",""description"":""极尽奢华的花朵，剧团长在谢幕时向主演献花的次数寥寥无几。"",""usage"":""希望+6，可携带干员+2"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_3_relic_legacy_24"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""拥有不小于60点以上希望上限时完成游戏结局"",""shortUsage"":null}",6,IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS2: 希望+6，可携带干员+2 || IS3: 希望+6，可携带干员+2 || IS4: 希望+6，可携带干员+2 || IS5: 希望+6，可携带干员+2 || IS6: 希望+6，可携带干员+2 || IS7: 希望+6，可携带干员+2,IS2:rogue_1_relic_q06 | IS3:rogue_2_relic_grace_15 | IS4:rogue_3_relic_legacy_24 | IS5:rogue_4_relic_legacy_23 | IS6:rogue_5_relic_legacy_117 | IS7:rogue_6_relic_legacy_41
源石鸢尾花,IS5,萨卡兹的无终奇语,rogue_4,029,2,,rogue_4_relic_legacy_23,源石鸢尾花,SUPER_RARE,,希望+6，可携带干员+2,极尽奢华的花朵，剧团长在谢幕时向主演献花的次数寥寥无几。,拥有不小于60点以上希望上限时完成游戏结局,rogue_4_relic_legacy_23,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_4_relic_legacy_23.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_4/rogue_4_relic_legacy_23.png,是,,,,,是,,"{""id"":""rogue_4_relic_legacy_23"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_4_relic_legacy_23"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_4_population""},{""key"":""count"",""value"":6.0,""valueStr"":null}]},{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_4_squad_capacity""},{""key"":""count"",""value"":2.0,""valueStr"":null}]}]}","{""id"":""rogue_4_relic_legacy_23"",""name"":""源石鸢尾花"",""description"":""极尽奢华的花朵，剧团长在谢幕时向主演献花的次数寥寥无几。"",""usage"":""希望+6，可携带干员+2"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_4_relic_legacy_23"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""拥有不小于60点以上希望上限时完成游戏结局"",""shortUsage"":null}",6,IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS2: 希望+6，可携带干员+2 || IS3: 希望+6，可携带干员+2 || IS4: 希望+6，可携带干员+2 || IS5: 希望+6，可携带干员+2 || IS6: 希望+6，可携带干员+2 || IS7: 希望+6，可携带干员+2,IS2:rogue_1_relic_q06 | IS3:rogue_2_relic_grace_15 | IS4:rogue_3_relic_legacy_24 | IS5:rogue_4_relic_legacy_23 | IS6:rogue_5_relic_legacy_117 | IS7:rogue_6_relic_legacy_41
源石鸢尾花,IS6,岁的界园志异,rogue_5,038,2,,rogue_5_relic_legacy_117,源石鸢尾花,SUPER_RARE,,希望+6，可携带干员+2,极尽奢华的花朵，剧团长在谢幕时向主演献花的次数寥寥无几。,拥有不小于60点以上希望上限时完成游戏结局,rogue_5_relic_legacy_117,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_5_relic_legacy_117.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_5/rogue_5_relic_legacy_117.png,是,,,,,是,,"{""id"":""rogue_5_relic_legacy_117"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_5_relic_legacy_117"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_5_population""},{""key"":""count"",""value"":6.0,""valueStr"":null}]},{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_5_squad_capacity""},{""key"":""count"",""value"":2.0,""valueStr"":null}]}]}","{""id"":""rogue_5_relic_legacy_117"",""name"":""源石鸢尾花"",""description"":""极尽奢华的花朵，剧团长在谢幕时向主演献花的次数寥寥无几。"",""usage"":""希望+6，可携带干员+2"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_5_relic_legacy_117"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""拥有不小于60点以上希望上限时完成游戏结局"",""shortUsage"":null}",6,IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS2: 希望+6，可携带干员+2 || IS3: 希望+6，可携带干员+2 || IS4: 希望+6，可携带干员+2 || IS5: 希望+6，可携带干员+2 || IS6: 希望+6，可携带干员+2 || IS7: 希望+6，可携带干员+2,IS2:rogue_1_relic_q06 | IS3:rogue_2_relic_grace_15 | IS4:rogue_3_relic_legacy_24 | IS5:rogue_4_relic_legacy_23 | IS6:rogue_5_relic_legacy_117 | IS7:rogue_6_relic_legacy_41
源石鸢尾花,IS7,沉沦者的黑流树海,rogue_6,019,2,,rogue_6_relic_legacy_41,源石鸢尾花,SUPER_RARE,,希望+6，可携带干员+2,极尽奢华的花朵，剧团长在谢幕时向主演献花的次数寥寥无几。,拥有不小于60点以上希望上限时完成游戏结局,rogue_6_relic_legacy_41,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_legacy_41.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_legacy_41.png,是,,,,,是,,"{""id"":""rogue_6_relic_legacy_41"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_legacy_41"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_6_population""},{""key"":""count"",""value"":6.0,""valueStr"":null}]},{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_6_squad_capacity""},{""key"":""count"",""value"":2.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_legacy_41"",""name"":""源石鸢尾花"",""description"":""极尽奢华的花朵，剧团长在谢幕时向主演献花的次数寥寥无几。"",""usage"":""希望+6，可携带干员+2"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_legacy_41"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""拥有不小于60点以上希望上限时完成游戏结局"",""shortUsage"":null}",6,IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS2: 希望+6，可携带干员+2 || IS3: 希望+6，可携带干员+2 || IS4: 希望+6，可携带干员+2 || IS5: 希望+6，可携带干员+2 || IS6: 希望+6，可携带干员+2 || IS7: 希望+6，可携带干员+2,IS2:rogue_1_relic_q06 | IS3:rogue_2_relic_grace_15 | IS4:rogue_3_relic_legacy_24 | IS5:rogue_4_relic_legacy_23 | IS6:rogue_5_relic_legacy_117 | IS7:rogue_6_relic_legacy_41
漆黑的舞鞋,IS2,傀影与猩红孤钻,rogue_1,200,6,,rogue_1_relic_m08,漆黑的舞鞋,RARE,,可以在高台部署近战位干员,哥伦比亚的舞者踩踏大地，铿锵之声响亮悦耳。,通过第三层【故土残躯】时已招募大于等于6名远程位干员或大于等于6名近战位干员，累计3次,rogue_1_relic_m08,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_1_relic_m08.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_1/rogue_1_relic_m08.png,否,,,,,是,,"{""id"":""rogue_1_relic_m08"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_1_relic_m08"",""buffs"":[{""key"":""deck_card_buff"",""blackboard"":[{""key"":""selector.buildable"",""value"":0.0,""valueStr"":""melee""},{""key"":""buildable_type"",""value"":3.0,""valueStr"":null},{""key"":""selector.profession"",""value"":0.0,""valueStr"":""warrior|sniper|tank|medic|support|caster|special|pioneer""}]}]}","{""id"":""rogue_1_relic_m08"",""name"":""漆黑的舞鞋"",""description"":""哥伦比亚的舞者踩踏大地，铿锵之声响亮悦耳。"",""usage"":""可以在高台部署近战位干员"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_1_relic_m08"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":228,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":""通过第三层【故土残躯】时已招募大于等于6名远程位干员或大于等于6名近战位干员，累计3次"",""shortUsage"":null}",5,IS2 / IS3 / IS4 / IS5 / IS7,否,IS2: 可以在高台部署近战位干员 || IS3: 可以在高台部署近战位干员 || IS4: 可以在高台部署近战位干员 || IS5: 可以在高台部署近战位干员 || IS7: 可以在高台部署近战位干员,IS2:rogue_1_relic_m08 | IS3:rogue_2_relic_fight_43 | IS4:rogue_3_relic_legacy_100 | IS5:rogue_4_relic_legacy_95 | IS7:rogue_6_relic_legacy_36
漆黑的舞鞋,IS3,水月与深蓝之树,rogue_2,081,2,,rogue_2_relic_fight_43,漆黑的舞鞋,RARE,,可以在高台部署近战位干员,哥伦比亚的舞者踩踏大地，铿锵之声响亮悦耳。,通过第三层【波涛略地】时已招募大于等于6名远程位干员或大于等于6名近战位干员，累计3次,rogue_2_relic_fight_43,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_43.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_43.png,否,,,,,是,,"{""id"":""rogue_2_relic_fight_43"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_fight_43"",""buffs"":[{""key"":""deck_card_buff"",""blackboard"":[{""key"":""selector.buildable"",""value"":0.0,""valueStr"":""melee""},{""key"":""buildable_type"",""value"":3.0,""valueStr"":null},{""key"":""selector.profession"",""value"":0.0,""valueStr"":""warrior|sniper|tank|medic|support|caster|special|pioneer""}]}]}","{""id"":""rogue_2_relic_fight_43"",""name"":""漆黑的舞鞋"",""description"":""哥伦比亚的舞者踩踏大地，铿锵之声响亮悦耳。"",""usage"":""可以在高台部署近战位干员"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_43"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""通过第三层【波涛略地】时已招募大于等于6名远程位干员或大于等于6名近战位干员，累计3次"",""shortUsage"":null}",5,IS2 / IS3 / IS4 / IS5 / IS7,否,IS2: 可以在高台部署近战位干员 || IS3: 可以在高台部署近战位干员 || IS4: 可以在高台部署近战位干员 || IS5: 可以在高台部署近战位干员 || IS7: 可以在高台部署近战位干员,IS2:rogue_1_relic_m08 | IS3:rogue_2_relic_fight_43 | IS4:rogue_3_relic_legacy_100 | IS5:rogue_4_relic_legacy_95 | IS7:rogue_6_relic_legacy_36
