canonical_key,is,theme,topic_id,order_id,group_id,category,relic_id,name,official_rarity,official_value,effect,description,unlock,icon_id,icon_url,local_icon,is_special,enroll_id,game_rarity,game_value,game_effect,enabled,notes,params_json,mechanics_json,raw_json
铸阳巨械,IS3,水月与深蓝之树,rogue_2,248,9,,rogue_2_relic_grace_73,铸阳巨械,SUPER_RARE,,每次作战若未损失目标生命，战斗结束后灯火+9,“别再贪恋陆上的阳光了，我们能创造出更好的。”,在不损失目标生命的情况下胜利紧急作战【铳与秩序】,rogue_2_relic_grace_73,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_grace_73.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_grace_73.png,是,rogue_2_enroll_2,,,,是,,"{""id"":""rogue_2_relic_grace_73"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_grace_73"",""buffs"":[{""key"":""gain_on_perfect"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_2_san""},{""key"":""count"",""value"":9.0,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_grace_73"",""name"":""铸阳巨械"",""description"":""“别再贪恋陆上的阳光了，我们能创造出更好的。”"",""usage"":""每次作战若未损失目标生命，战斗结束后灯火+9"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_grace_73"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":""在不损失目标生命的情况下胜利紧急作战【铳与秩序】"",""shortUsage"":null}"
凝固灯油,IS3,水月与深蓝之树,rogue_2,249,9,,rogue_2_relic_grace_74,凝固灯油,NORMAL,,战斗损伤导致的灯火损失降低40%,凝结成块状的固体灯油，可以随时取用，维持提灯的光亮。,,rogue_2_relic_grace_74,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_grace_74.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_grace_74.png,否,rogue_2_enroll_2,,,,是,,"{""id"":""rogue_2_relic_grace_74"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_grace_74"",""buffs"":[{""key"":""battle_san_scale"",""blackboard"":[{""key"":""scale"",""value"":-0.4,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_grace_74"",""name"":""凝固灯油"",""description"":""凝结成块状的固体灯油，可以随时取用，维持提灯的光亮。"",""usage"":""战斗损伤导致的灯火损失降低40%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_grace_74"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
崇圣灯油,IS3,水月与深蓝之树,rogue_2,250,9,,rogue_2_relic_grace_75,崇圣灯油,RARE,,战斗损伤导致的灯火损失降低60%,审判庭经过处理后分发给审判官们的灯油，清淡的香味能够提神醒脑，令他们时刻保持警戒，不漏判任何一件恶事。,在不损失目标生命的情况下胜利紧急作战【余烬方阵】,rogue_2_relic_grace_75,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_grace_75.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_grace_75.png,否,rogue_2_enroll_2,,,,是,,"{""id"":""rogue_2_relic_grace_75"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_grace_75"",""buffs"":[{""key"":""battle_san_scale"",""blackboard"":[{""key"":""scale"",""value"":-0.6,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_grace_75"",""name"":""崇圣灯油"",""description"":""审判庭经过处理后分发给审判官们的灯油，清淡的香味能够提神醒脑，令他们时刻保持警戒，不漏判任何一件恶事。"",""usage"":""战斗损伤导致的灯火损失降低60%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_grace_75"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":""在不损失目标生命的情况下胜利紧急作战【余烬方阵】"",""shortUsage"":null}"
刻勋之手,IS3,水月与深蓝之树,rogue_2,252,9,,rogue_2_relic_fight_131,刻勋之手,SUPER_RARE,,【无畏者】【决战者】【武者】每次击败敌人时，上述职业全体干员永久获得1%攻击力、1攻击速度和1%最大生命值（最多可获得99次）,胜利本身，便是最好的补给。,,rogue_2_relic_fight_131,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_131.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_131.png,是,rogue_2_enroll_2,,,,是,,"{""id"":""rogue_2_relic_fight_131"",""checkCharBoxTypes"":[""SUB_PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""NONE"",""valueStrs"":[""musha"",""fearless"",""duelist""],""valueInt"":0}]}","{""id"":""rogue_2_relic_fight_131"",""buffs"":[{""key"":""layer_after_battle_data"",""blackboard"":[{""key"":""src"",""value"":0.0,""valueStr"":""rogue_2_relic_fight_131""},{""key"":""max"",""value"":99.0,""valueStr"":null},{""key"":""suffix"",""value"":0.0,""valueStr"":""relic131KillCnt""},{""key"":""scale"",""value"":1.0,""valueStr"":null}]},{""key"":""global_buff_layer"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_2_relic_fight_131""},{""key"":""selector.sub_profession"",""value"":0.0,""valueStr"":""musha|fearless|duelist""},{""key"":""sub_profession"",""value"":0.0,""valueStr"":""musha|fearless|duelist""},{""key"":""max_stack_cnt"",""value"":99.0,""valueStr"":null},{""key"":""atk"",""value"":0.01,""valueStr"":null},{""key"":""attack_speed"",""value"":1.0,""valueStr"":null},{""key"":""max_hp"",""value"":0.01,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_fight_131"",""name"":""刻勋之手"",""description"":""胜利本身，便是最好的补给。"",""usage"":""【无畏者】【决战者】【武者】每次击败敌人时，上述职业全体干员永久获得1%攻击力、1攻击速度和1%最大生命值（最多可获得99次）"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_131"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
蓝卡坞安全衣,IS3,水月与深蓝之树,rogue_2,253,9,,rogue_2_relic_fight_142,蓝卡坞安全衣,RARE,,每拥有一个遭诅古物，所有友方单位防御力+25%，法术抗性+10,蓝卡坞片场定制护具，用以帮助演员完成超高难度动作戏的拍摄，设计原型为某种军用器械。食铁兽曾在合作拍摄时拒绝使用该护具。,,rogue_2_relic_fight_142,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_142.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_142.png,否,rogue_2_enroll_2,,,,是,,"{""id"":""rogue_2_relic_fight_142"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_fight_142"",""buffs"":[{""key"":""layer_relic_owned"",""blackboard"":[{""key"":""src"",""value"":0.0,""valueStr"":""rogue_2_relic_fight_142""},{""key"":""max"",""value"":999.0,""valueStr"":null},{""key"":""sub_type"",""value"":0.0,""valueStr"":""CURSE""},{""key"":""scale"",""value"":1.0,""valueStr"":null}]},{""key"":""layer_char_attribute_mul"",""blackboard"":[{""key"":""def"",""value"":0.25,""valueStr"":null}]},{""key"":""layer_char_attribute_add"",""blackboard"":[{""key"":""magic_resistance"",""value"":10.0,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_fight_142"",""name"":""蓝卡坞安全衣"",""description"":""蓝卡坞片场定制护具，用以帮助演员完成超高难度动作戏的拍摄，设计原型为某种军用器械。食铁兽曾在合作拍摄时拒绝使用该护具。"",""usage"":""每拥有一个遭诅古物，所有友方单位防御力+25%，法术抗性+10"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_142"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
《刀光剑影》,IS3,水月与深蓝之树,rogue_2,254,9,,rogue_2_relic_fight_143,《刀光剑影》,RARE,,每拥有一个遭诅古物，所有友方单位攻击速度+35,蓝卡坞限量发行的典藏影像合集，往届获奖动作电影的实拍花絮以及经典格斗戏的设计过程均在其中首度公开。,在不损失目标生命的情况下胜利紧急作战【饥渴】,rogue_2_relic_fight_143,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_143.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_143.png,否,rogue_2_enroll_2,,,,是,,"{""id"":""rogue_2_relic_fight_143"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_fight_143"",""buffs"":[{""key"":""layer_relic_owned"",""blackboard"":[{""key"":""src"",""value"":0.0,""valueStr"":""rogue_2_relic_fight_143""},{""key"":""max"",""value"":999.0,""valueStr"":null},{""key"":""sub_type"",""value"":0.0,""valueStr"":""CURSE""},{""key"":""scale"",""value"":1.0,""valueStr"":null}]},{""key"":""layer_char_attribute_add"",""blackboard"":[{""key"":""attack_speed"",""value"":35.0,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_fight_143"",""name"":""《刀光剑影》"",""description"":""蓝卡坞限量发行的典藏影像合集，往届获奖动作电影的实拍花絮以及经典格斗戏的设计过程均在其中首度公开。"",""usage"":""每拥有一个遭诅古物，所有友方单位攻击速度+35"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_143"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在不损失目标生命的情况下胜利紧急作战【饥渴】"",""shortUsage"":null}"
佣兵保单,IS3,水月与深蓝之树,rogue_2,255,9,,rogue_2_relic_fight_150,佣兵保单,NORMAL,,所有我方单位获得10%的庇护，灯火低于50时改为获得35%的庇护,为独立雇佣兵提供的特殊保险，当任务失败或损耗过大时，第三方机构将向佣兵提供一笔保障性收入。,,rogue_2_relic_fight_150,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_150.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_150.png,否,rogue_2_enroll_2,,,,是,,"{""id"":""rogue_2_relic_fight_150"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_fight_150"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_2_relic_fight_150""},{""key"":""value"",""value"":50.0,""valueStr"":null},{""key"":""damage_resistance[sanity_high].damage_resistance"",""value"":0.1,""valueStr"":null},{""key"":""damage_resistance[sanity_low].damage_resistance"",""value"":0.35,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_fight_150"",""name"":""佣兵保单"",""description"":""为独立雇佣兵提供的特殊保险，当任务失败或损耗过大时，第三方机构将向佣兵提供一笔保障性收入。"",""usage"":""所有我方单位获得10%的庇护，灯火低于50时改为获得35%的庇护"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_150"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
断杖-学识,IS3,水月与深蓝之树,rogue_2,256,9,,rogue_2_relic_fight_153,断杖-学识,RARE,,每拥有一个收藏品，【术师】干员的攻击力+2%，攻击速度+1,遍览大地蕴藏之学识，无知便成为敌人的软肋。,,rogue_2_relic_fight_153,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_153.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_153.png,否,rogue_2_enroll_2,,,,是,,"{""id"":""rogue_2_relic_fight_153"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_fight_153"",""buffs"":[{""key"":""layer_relic_owned"",""blackboard"":[{""key"":""src"",""value"":0.0,""valueStr"":""rogue_2_relic_fight_153""},{""key"":""max"",""value"":999.0,""valueStr"":null},{""key"":""sub_type"",""value"":0.0,""valueStr"":""CURSE,NONE""},{""key"":""scale"",""value"":1.0,""valueStr"":null}]},{""key"":""layer_char_attribute_mul"",""blackboard"":[{""key"":""atk"",""value"":0.02,""valueStr"":null},{""key"":""selector.profession"",""value"":0.0,""valueStr"":""caster""}]},{""key"":""layer_char_attribute_add"",""blackboard"":[{""key"":""attack_speed"",""value"":1.0,""valueStr"":null},{""key"":""selector.profession"",""value"":0.0,""valueStr"":""caster""}]}]}","{""id"":""rogue_2_relic_fight_153"",""name"":""断杖-学识"",""description"":""遍览大地蕴藏之学识，无知便成为敌人的软肋。\n"",""usage"":""每拥有一个收藏品，【术师】干员的攻击力+2%，攻击速度+1"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_153"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
断杖-智慧之光,IS3,水月与深蓝之树,rogue_2,257,9,,rogue_2_relic_fight_154,断杖-智慧之光,SUPER_RARE,,每拥有一个收藏品，【术师】干员的攻击力+3%，攻击速度+2,丰富的阅历不应只留在脑中，它应成为制胜的关键。,,rogue_2_relic_fight_154,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_154.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_154.png,是,rogue_2_enroll_2,,,,是,,"{""id"":""rogue_2_relic_fight_154"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_fight_154"",""buffs"":[{""key"":""layer_relic_owned"",""blackboard"":[{""key"":""src"",""value"":0.0,""valueStr"":""rogue_2_relic_fight_154""},{""key"":""max"",""value"":999.0,""valueStr"":null},{""key"":""sub_type"",""value"":0.0,""valueStr"":""CURSE,NONE""},{""key"":""scale"",""value"":1.0,""valueStr"":null}]},{""key"":""layer_char_attribute_mul"",""blackboard"":[{""key"":""atk"",""value"":0.03,""valueStr"":null},{""key"":""selector.profession"",""value"":0.0,""valueStr"":""caster""}]},{""key"":""layer_char_attribute_add"",""blackboard"":[{""key"":""attack_speed"",""value"":2.0,""valueStr"":null},{""key"":""selector.profession"",""value"":0.0,""valueStr"":""caster""}]}]}","{""id"":""rogue_2_relic_fight_154"",""name"":""断杖-智慧之光"",""description"":""丰富的阅历不应只留在脑中，它应成为制胜的关键。\n"",""usage"":""每拥有一个收藏品，【术师】干员的攻击力+3%，攻击速度+2"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_154"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
断杖-破解,IS3,水月与深蓝之树,rogue_2,258,9,,rogue_2_relic_fight_155,断杖-破解,RARE,,场上每有1名【术师】干员，所有敌人的法术抗性-12,术师最大的敌人自然是术师。,在不损失目标生命的情况下胜利紧急作战【互助】,rogue_2_relic_fight_155,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_155.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_155.png,否,rogue_2_enroll_2,,,,是,,"{""id"":""rogue_2_relic_fight_155"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_fight_155"",""buffs"":[{""key"":""char_ability_new"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_2_relic_fight_155""},{""key"":""magic_resistance"",""value"":-12.0,""valueStr"":null},{""key"":""selector.profession"",""value"":0.0,""valueStr"":""caster""}]}]}","{""id"":""rogue_2_relic_fight_155"",""name"":""断杖-破解"",""description"":""术师最大的敌人自然是术师。\n"",""usage"":""场上每有1名【术师】干员，所有敌人的法术抗性-12"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_155"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在不损失目标生命的情况下胜利紧急作战【互助】"",""shortUsage"":null}"
铁卫-城墙,IS3,水月与深蓝之树,rogue_2,259,9,,rogue_2_relic_fight_156,铁卫-城墙,RARE,,所有【重装】干员防御力+40%，法术抗性+10,没有人会愚蠢到用身躯冲撞城墙，对吧？,,rogue_2_relic_fight_156,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_156.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_156.png,否,rogue_2_enroll_2,,,,是,,"{""id"":""rogue_2_relic_fight_156"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_fight_156"",""buffs"":[{""key"":""char_attribute_mul"",""blackboard"":[{""key"":""selector.profession"",""value"":0.0,""valueStr"":""tank""},{""key"":""def"",""value"":0.4,""valueStr"":null}]},{""key"":""char_attribute_add"",""blackboard"":[{""key"":""selector.profession"",""value"":0.0,""valueStr"":""tank""},{""key"":""magic_resistance"",""value"":10.0,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_fight_156"",""name"":""铁卫-城墙"",""description"":""没有人会愚蠢到用身躯冲撞城墙，对吧？\n"",""usage"":""所有【重装】干员防御力+40%，法术抗性+10"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_156"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
